player_name,GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK
Sevgi Uzun,Shot Type Detail,Running Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,9,7,3,3,3,7,1,4,4,2,2,5,4
Sevgi Uzun,Shot Type Detail,Running Layup Shot,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,4,5,1,3,3,3,1,1,4,1,2,2,5,1
Breanna Stewart,Shot Type Detail,Driving Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18,22,18,4,6,4,18,1,14,8,3,2,16,8
Breanna Stewart,Shot Type Detail,Fadeaway Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18,22,18,4,6,4,18,1,14,8,3,2,16,8
Breanna Stewart,Shot Type Detail,Fadeaway Jump Shot,4,6,0.667,0,0,0.0,0.667,0,1.0,0.0,0.0,0.0,1.0,0.0,6,8,10,4,6,4,10,1,1,8,3,2,1,8
Breanna Stewart,Shot Type Detail,Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18,22,18,4,6,4,18,1,14,8,3,2,16,8
Karlie Samuelson,Shot Type Detail,Alley Oop Layup shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,9,3,4,3,9,1,6,5,3,2,7,6
Stephanie Talbot,Shot Type Detail,Jump Bank Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,3,1,2,1,1,2,1,1,1,2
Stephanie Talbot,Shot Type Detail,Jump Shot,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,1,1,1,2,1,1,2,1,1,1,2
Nyara Sabally,Shot Type Detail,Cutting Layup Shot,4,5,0.8,0,0,0.0,0.8,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,4,1,1,1,4
Nyara Sabally,Shot Type Detail,Driving Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,1,1,1,6,1,4,4,1,1,4,4
Mercedes Russell,Shot Type Detail,Alley Oop Layup shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,1,1,1,10,1,9,2,1,1,9,2
Maddy Siegrist,Shot Type Detail,Cutting Layup Shot,3,3,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,4,6,1,2,3,2,1,1,1,7,2,1,1,7
Jacy Sheldon,Shot Type Detail,Driving Floating Bank Jump Shot,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,4,1,2,2,2,1,1,1,1,2,1,2,1
Jacy Sheldon,Shot Type Detail,Driving Floating Jump Shot,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,4,1,2,2,2,1,1,1,1,2,1,2,1
Jacy Sheldon,Shot Type Detail,Driving Layup Shot,1,4,0.25,0,0,0.0,0.25,0,0.0,1.0,0.0,0.0,0.0,1.0,2,1,4,2,2,2,4,1,1,1,2,1,2,1
Brittney Sykes,Shot Type Detail,Jump Shot,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,6,1,1,1,6,1,2,6,1,1,2,6
Brittney Sykes,Shot Type Detail,Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,11,6,1,3,1,6,1,2,6,1,1,2,6
Stephanie Soares,Shot Type Detail,Driving Reverse Layup Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,1,2,1,4,1,2,3,1,1,2,3
Stephanie Soares,Shot Type Detail,Fadeaway Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,4,1,2,1,4,1,2,3,1,1,2,3
Stephanie Soares,Shot Type Detail,Floating Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,4,1,2,1,4,1,2,3,1,1,2,3
Stephanie Soares,Shot Type Detail,Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,4,1,2,1,4,1,2,3,1,1,2,3
Victaria Saxton,Shot Type Detail,Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,2,1,1,1,1,1,1,1,1,1
Victaria Saxton,Shot Type Detail,Pullup Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,2,1,1,1,1,1,1,1,1,1
Victaria Saxton,Shot Type Detail,Running Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,2,1,1,1,1,1,1,1,1,1
NaLyssa Smith,Shot Type Detail,Driving Layup Shot,4,7,0.571,0,0,0.0,0.571,2,0.5,0.5,0.0,0.0,0.5,0.5,2,2,7,2,2,2,8,31,8,3,2,1,9,3
Katie Lou Samuelson,Shot Type Detail,Driving Floating Bank Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,10,8,3,3,3,8,1,7,1,3,1,8,1
Katie Lou Samuelson,Shot Type Detail,Driving Floating Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,10,8,3,3,3,8,1,7,1,3,1,8,1
Katie Lou Samuelson,Shot Type Detail,Driving Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,10,8,3,3,3,8,1,7,1,3,1,8,1
Katie Lou Samuelson,Shot Type Detail,Driving Layup Shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,3,6,1,3,3,3,1,1,1,1,3,1,1,1
Tina Charles,Shot Type Detail,Floating Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,19,15,3,3,3,15,1,12,6,3,1,13,6
Alanna Smith,Shot Type Detail,Driving Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,13,8,3,5,3,8,1,6,4,3,1,7,4
Alanna Smith,Shot Type Detail,Fadeaway Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,13,8,3,5,3,8,1,6,4,3,1,7,4
Alanna Smith,Shot Type Detail,Finger Roll Layup Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,9,8,3,5,3,8,1,6,4,3,1,7,4
Alanna Smith,Shot Type Detail,Floating Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,13,8,3,5,3,8,1,6,4,3,1,7,4
Diana Taurasi,Shot Type Detail,Jump Shot,21,51,0.412,20,46,0.435,0.608,1,1.0,0.0,0.95,0.05,0.952,0.048,1,1,9,1,1,1,6,26,1,3,1,2,8,3
Sug Sutton,Shot Type Detail,Jump Shot,2,5,0.4,2,5,0.4,0.6,0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,1,1,2,1,3,2,1,3,1,4
Chennedy Carter,Shot Type Detail,Jump Shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,5,8,1,1,3,1,1,1,1,4,1,1,1,4
Brianna Turner,Shot Type Detail,Running Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,1,1,1,3,1,3,1,1,1,3,1
Kiah Stokes,Shot Type Detail,Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,3,2,3,2,3,1,2,1,2,1,3,1
Kiah Stokes,Shot Type Detail,Jump Bank Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,3,2,3,2,3,1,2,1,2,1,3,1
Kiah Stokes,Shot Type Detail,Jump Shot,4,7,0.571,4,7,0.571,0.857,1,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,26,2,1,1,1,1,1
Kiah Stokes,Shot Type Detail,Layup Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,2,3,2,3,1,2,1,2,1,3,1
Erica Wheeler,Shot Type Detail,Turnaround Fadeaway shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,9,3,4,3,9,1,4,6,3,1,5,6
Erica Wheeler,Shot Type Detail,Turnaround Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,9,3,4,3,9,1,4,6,3,1,5,6
Erica Wheeler,Shot Type Detail,Turnaround Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,9,3,4,3,9,1,4,6,3,1,5,6
Kayla Thornton,Shot Type Detail,Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,5,3,3,3,5,1,3,2,3,1,5,2
Kayla Thornton,Shot Type Detail,Running Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,5,3,3,3,5,1,3,2,3,1,5,2
Kayla Thornton,Shot Type Detail,Running Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,5,3,3,3,5,1,3,2,3,1,5,2
Sami Whitcomb,Shot Type Detail,Turnaround Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,11,8,5,6,5,8,1,3,3,4,2,6,3
Sami Whitcomb,Shot Type Detail,Turnaround Fadeaway shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,11,8,5,6,5,8,1,3,3,4,2,6,3
Sami Whitcomb,Shot Type Detail,Turnaround Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,11,8,5,6,5,8,1,3,3,4,2,6,3
Alyssa Thomas,Shot Type Detail,Pullup Jump shot,0,2,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,8,15,1,1,1,15,1,12,6,1,1,12,6
Alyssa Thomas,Shot Type Detail,Putback Layup Shot,6,6,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,1,1,1,1,1,1,12,1,1,1,12,1
Alyssa Thomas,Shot Type Detail,Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,17,15,1,1,1,15,1,12,6,1,1,12,6
Alyssa Thomas,Shot Type Detail,Running Alley Oop Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,17,15,1,1,1,15,1,12,6,1,1,12,6
Julie Vanloo,Shot Type Detail,Running Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,9,6,8,6,9,1,2,4,6,2,7,5
Kristy Wallace,Shot Type Detail,Turnaround Fadeaway shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,9,3,4,3,9,1,7,4,3,1,8,4
Kristy Wallace,Shot Type Detail,Turnaround Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,9,3,4,3,9,1,7,4,3,1,8,4
Kristy Wallace,Shot Type Detail,Turnaround Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,9,3,4,3,9,1,7,4,3,1,8,4
Shatori Walker-Kimbrough,Shot Type Detail,Turnaround Fadeaway shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,11,7,3,4,3,7,1,5,4,3,1,5,4
Shatori Walker-Kimbrough,Shot Type Detail,Turnaround Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,11,7,3,4,3,7,1,5,4,3,1,5,4
Shatori Walker-Kimbrough,Shot Type Detail,Turnaround Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,11,7,3,4,3,7,1,5,4,3,1,5,4
Courtney Vandersloot,Shot Type Detail,Step Back Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,14,10,3,4,3,10,1,6,6,3,1,8,6
Courtney Vandersloot,Shot Type Detail,Tip Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,14,10,3,4,3,10,1,6,6,3,1,8,6
Courtney Vandersloot,Shot Type Detail,Turnaround Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,14,10,3,4,3,10,1,6,6,3,1,8,6
Sevgi Uzun,Shot Type Detail,Running Pull-Up Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,9,7,3,3,3,7,1,4,4,2,2,5,4
Sevgi Uzun,Shot Type Detail,Running Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,9,7,3,3,3,7,1,4,4,2,2,5,4
Breanna Stewart,Shot Type Detail,Floating Jump shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,11,14,1,4,6,4,1,1,1,8,3,2,1,8
Breanna Stewart,Shot Type Detail,Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18,22,18,4,6,4,18,1,14,8,3,2,16,8
Breanna Stewart,Shot Type Detail,Jump Bank Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18,22,18,4,6,4,18,1,14,8,3,2,16,8
Breanna Stewart,Shot Type Detail,Jump Shot,3,18,0.167,3,17,0.176,0.25,0,0.0,0.0,1.0,0.0,1.0,0.0,7,1,16,1,1,3,16,1,14,8,1,2,1,8
DiDi Richards,Shot Type Detail,Cutting Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,5,1,2,1,5,1,4,2,1,1,4,2
DiDi Richards,Shot Type Detail,Cutting Layup Shot,2,2,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,1,1,2,1,1,1,1,2,1,1,1,2
Angel Reese,Shot Type Detail,Cutting Layup Shot,1,3,0.333,0,0,0.0,0.333,2,1.0,0.0,0.0,0.0,1.0,0.0,5,5,3,1,2,1,3,22,1,5,1,1,1,5
Angel Reese,Shot Type Detail,Driving Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,10,8,1,2,1,8,1,7,5,1,1,7,5
Angel Reese,Shot Type Detail,Driving Floating Bank Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,10,8,1,2,1,8,1,7,5,1,1,7,5
Karlie Samuelson,Shot Type Detail,Cutting Finger Roll Layup Shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,4,7,1,3,4,3,1,1,1,5,3,2,1,6
Stephanie Talbot,Shot Type Detail,Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,3,1,2,1,1,2,1,1,1,2
Stephanie Talbot,Shot Type Detail,Pullup Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,3,1,2,1,1,2,1,1,1,2
Stephanie Talbot,Shot Type Detail,Putback Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,3,1,2,1,1,2,1,1,1,2
Nyara Sabally,Shot Type Detail,Driving Floating Bank Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,1,1,1,6,1,4,4,1,1,4,4
Nyara Sabally,Shot Type Detail,Driving Floating Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,6,1,1,1,6,1,4,4,1,1,4,4
Aerial Powers,Shot Type Detail,Cutting Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,6,2,2,2,6,1,3,5,2,1,4,5
Aerial Powers,Shot Type Detail,Driving Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,6,2,2,2,6,1,3,5,2,1,4,5
Aerial Powers,Shot Type Detail,Driving Floating Bank Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,6,2,2,2,6,1,3,5,2,1,4,5
Kelsey Plum,Shot Type Detail,Cutting Layup Shot,1,2,0.5,0,0,0.0,0.5,0,1.0,0.0,0.0,0.0,1.0,0.0,8,8,5,5,6,5,6,1,1,7,3,3,1,8
Kelsey Plum,Shot Type Detail,Driving Finger Roll Layup Shot,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,8,11,1,5,6,5,2,1,7,1,3,3,9,1
Kelsey Plum,Shot Type Detail,Driving Floating Bank Jump Shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,8,11,1,5,6,5,2,1,1,7,3,3,1,8
Kelsey Plum,Shot Type Detail,Driving Floating Jump Shot,0,3,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,7,11,5,6,5,11,1,7,7,3,3,9,8
Mercedes Russell,Shot Type Detail,Cutting Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,1,1,1,10,1,9,2,1,1,9,2
Mercedes Russell,Shot Type Detail,Cutting Layup Shot,5,9,0.556,0,0,0.0,0.556,1,1.0,0.0,0.0,0.0,1.0,0.0,1,1,8,1,1,1,8,29,1,2,1,1,1,2
Mercedes Russell,Shot Type Detail,Driving Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,1,1,1,10,1,9,2,1,1,9,2
Maddy Siegrist,Shot Type Detail,Driving Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,16,11,2,3,2,11,1,9,7,2,1,9,7
Maddy Siegrist,Shot Type Detail,Driving Floating Bank Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,16,11,2,3,2,11,1,9,7,2,1,9,7
Jacy Sheldon,Shot Type Detail,Driving Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,5,2,2,2,5,1,1,4,2,1,2,4
Jacy Sheldon,Shot Type Detail,Fadeaway Jump Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,5,2,2,2,5,1,1,4,2,1,2,4
Jacy Sheldon,Shot Type Detail,Floating Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,5,2,2,2,5,1,1,4,2,1,2,4
Jacy Sheldon,Shot Type Detail,Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,5,2,2,2,5,1,1,4,2,1,2,4
Brittney Sykes,Shot Type Detail,Pullup Jump shot,0,3,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,6,1,2,1,6,1,2,6,1,1,2,6
Brittney Sykes,Shot Type Detail,Putback Layup Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,6,1,3,1,6,1,2,6,1,1,2,6
Stephanie Soares,Shot Type Detail,Jump Bank Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,4,1,2,1,4,1,2,3,1,1,2,3
Stephanie Soares,Shot Type Detail,Jump Shot,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,1,1,1,4,1,2,3,1,1,2,3
Stephanie Soares,Shot Type Detail,Layup Shot,1,2,0.5,0,0,0.0,0.5,0,1.0,0.0,0.0,0.0,1.0,0.0,2,2,3,1,2,1,3,1,1,3,1,1,1,3
Stephanie Soares,Shot Type Detail,Pullup Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,4,1,2,1,4,1,2,3,1,1,2,3
Victaria Saxton,Shot Type Detail,Step Back Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,2,1,1,1,1,1,1,1,1,1
NaLyssa Smith,Shot Type Detail,Driving Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,19,12,2,2,2,12,1,9,6,2,1,10,6
NaLyssa Smith,Shot Type Detail,Fadeaway Jump Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,13,12,2,2,2,12,1,9,6,2,1,10,6
Katie Lou Samuelson,Shot Type Detail,Driving Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,10,8,3,3,3,8,1,7,1,3,1,8,1
Tina Charles,Shot Type Detail,Hook Shot,2,4,0.5,0,0,0.0,0.5,0,1.0,0.0,0.0,0.0,1.0,0.0,3,3,7,3,3,3,9,1,1,6,3,1,1,6
Tina Charles,Shot Type Detail,Jump Bank Shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,9,14,1,3,3,3,1,1,1,6,3,1,1,6
Tina Charles,Shot Type Detail,Jump Shot,9,18,0.5,1,6,0.167,0.528,1,0.75,0.25,1.0,0.0,0.778,0.222,1,1,7,1,1,2,8,23,9,5,1,1,10,5
Alanna Smith,Shot Type Detail,Hook Bank Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,13,8,3,5,3,8,1,6,4,3,1,7,4
Diana Taurasi,Shot Type Detail,Layup Shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,6,11,1,3,7,3,1,1,1,3,3,3,1,4
Diana Taurasi,Shot Type Detail,Pullup Jump shot,5,11,0.455,2,7,0.286,0.545,0,0.667,0.333,0.5,0.5,0.6,0.4,2,3,8,2,2,2,7,1,9,2,2,1,9,2
Diana Taurasi,Shot Type Detail,Putback Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,15,11,3,7,3,11,1,10,3,3,3,10,4
Sug Sutton,Shot Type Detail,Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,11,7,4,5,4,7,1,3,2,2,3,4,4
Sug Sutton,Shot Type Detail,Pullup Jump shot,1,5,0.2,1,4,0.25,0.3,1,0.0,0.0,0.0,1.0,0.0,1.0,2,1,5,2,2,3,5,25,3,2,2,1,4,1
Sug Sutton,Shot Type Detail,Putback Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,11,7,4,5,4,7,1,3,2,2,3,4,4
Sug Sutton,Shot Type Detail,Reverse Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,11,7,4,5,4,7,1,3,2,2,3,4,4
Chennedy Carter,Shot Type Detail,Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,12,9,1,3,1,9,1,9,4,1,1,9,4
Chennedy Carter,Shot Type Detail,Pullup Jump shot,3,9,0.333,0,2,0.0,0.333,1,0.667,0.333,0.0,0.0,0.667,0.333,3,2,7,1,1,1,7,19,6,2,1,1,6,2
Chennedy Carter,Shot Type Detail,Putback Layup Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,8,9,1,3,1,9,1,9,4,1,1,9,4
Brianna Turner,Shot Type Detail,Running Layup Shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Kiah Stokes,Shot Type Detail,Pullup Jump shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,3,2,3,2,3,1,2,1,2,1,3,1
Kiah Stokes,Shot Type Detail,Putback Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,3,2,3,2,3,1,2,1,2,1,3,1
Kayla Thornton,Shot Type Detail,Running Layup Shot,2,2,1.0,0,0,0.0,1.0,0,0.5,0.5,0.0,0.0,0.5,0.5,1,3,1,3,3,3,1,1,2,1,3,1,4,1
Kayla Thornton,Shot Type Detail,Running Pull-Up Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,5,3,3,3,5,1,3,2,3,1,5,2
Kayla Thornton,Shot Type Detail,Step Back Jump shot,1,3,0.333,1,1,1.0,0.5,0,0.0,0.0,1.0,0.0,1.0,0.0,3,2,3,2,2,1,3,1,3,2,1,1,1,2
Kayla Thornton,Shot Type Detail,Turnaround Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,5,3,3,3,5,1,3,2,3,1,5,2
Sami Whitcomb,Shot Type Detail,Turnaround Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,11,8,5,6,5,8,1,3,3,4,2,6,3
Alyssa Thomas,Shot Type Detail,Running Finger Roll Layup Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,17,15,1,1,1,15,1,12,6,1,1,12,6
